id,Price
0,2956.7650524693513
1,5368.770885985781
2,9945.557189252513
3,3812.4317703504303
4,1461.4054264165704
5,6332.501249794713
6,4696.079167254752
7,4221.512338906849
8,5252.5261395254265
9,15582.025763841792
10,4276.955297322962
11,769.3454670784519
12,2874.091028539624
13,1431.0509292914953
14,2449.995293904655
15,1190.0760568353796
16,1303.2717512624095
17,3778.3382137403596
18,4010.4910171684805
19,819.140712578063
20,2081.848274165796
21,5128.906249174591
22,4505.552916706074
23,528.8434666542352
24,14608.738450264564
25,917.5776451450232
26,628.8298962603998
27,1077.0317153369901
28,1440.1098839328704
29,833.0461303755072
30,10554.846907526797
31,512.8286972484217
32,4141.222034088595
33,698.0223505048016
34,572.5279576051191
35,2342.2409525995254
36,6143.194091979302
37,2753.7174251852603
38,2580.110368133278
39,686.8637660257306
40,445.53949246125165
41,9021.567483783589
42,714.0992946363439
43,1761.1672354488837
44,10399.857655672831
45,2326.8330296548097
46,926.0408144235868
47,775.629395099436
48,1144.8103319431323
49,2964.595824507761
50,549.9518869129321
51,4553.795501896567
52,2785.564110018659
53,6895.891132778753
54,5103.400509142537
55,2093.110180641633
56,9422.728856833755
57,2215.2244710845916
58,4331.5286708719095
59,2891.020965404916
60,1146.6461051066713
61,434.6339583140184
62,6787.018095674383
63,960.7367262514719
64,8400.777064661865
65,16992.966922212472
66,822.44012488484
67,11900.797492361397
68,5437.213398251456
69,9249.267081294458
70,410.70241706364953
71,667.0569581504486
72,702.1345406902362
73,1140.8757440853203
74,4910.215649058765
75,1679.3454678276448
76,8263.084521023753
77,13245.674242886298
78,2663.688580256616
79,6349.914740960853
80,10737.829785006881
81,2084.4827749817405
82,14584.354029424183
83,6603.335406204214
84,861.8349712591302
85,7914.364566654597
86,1005.0602625357353
87,13021.277640297363
88,8742.825012012252
89,15050.562657055716
90,5106.254770851318
91,1291.1002732056565
92,975.1280647772072
93,726.1840451760926
94,21796.405041032656
95,530.3888256448214
96,14245.2197985464
97,15233.005269802756
98,12872.212384780227
99,683.2889649869495
100,2586.3049899403754
101,577.6217393486716
102,605.658867403116
103,349.47425583278823
104,902.7929288496351
105,1558.8832722555312
106,1404.7644154546304
107,717.5494566217368
108,1119.8689954143492
109,625.9075566645511
110,569.7366294457917
111,1053.3426383911515
112,1832.0607225464805
113,1487.368602918994
114,1512.7308761398099
115,5098.903362796702
116,4977.093404599038
117,15811.372846507584
118,418.287102195235
119,16333.767117339417
120,1567.6625887946498
121,1506.2689288908232
122,1161.4468615090036
123,558.7554906447573
124,582.0834875338122
125,1287.9636134716047
126,994.9366690168698
127,13700.373897302135
128,5411.572468676938
129,5049.677940788614
130,6154.79939390334
131,3039.2214243821045
132,6603.260748126487
133,1003.2831826851224
134,3351.5059222986874
135,1132.0276458937349
136,502.01712445950636
137,7005.246503866217
138,488.2233066764707
139,4176.356095242027
140,748.1616012762689
141,870.7391325593767
142,3478.8403516703693
143,3768.2059304952154
144,646.5888895213309
145,6003.346747393164
146,16603.40759387763
147,5072.034913645067
148,2509.7659100853816
149,1807.5405609063773
150,2596.8382756009996
151,1669.97513991585
152,12379.272587939126
153,2931.4551199006164
154,598.888458040601
155,13575.303451303234
156,3445.868439155399
157,2911.3383620855248
158,3885.1383078100207
159,895.6664459400142
160,7573.131164561518
161,9769.407516282243
162,652.3190158811941
163,705.4893495548275
164,5360.888722307481
165,10861.715413882714
166,2996.6186927546146
167,4773.892943796101
168,3211.3396807168315
169,10918.881935924619
170,642.5266991991094
171,1479.9742823998058
172,4667.276153811062
173,1847.0868450296953
174,6374.335110761713
175,1758.2520783212406
176,4285.742581212716
177,3634.993887250624
178,2613.579382839349
179,3468.0425418667246
180,3349.462733187296
181,1515.0602419954807
182,933.459757509574
183,1462.3930858496108
184,680.6194714749455
185,3935.4254696767784
186,943.3622791828064
187,893.9365679606723
188,576.3505775699686
189,1831.3492811927877
190,2277.253875000883
191,648.4849109885707
192,840.1333522694309
193,6205.138710497705
194,3995.90185548528
195,2287.2823607762202
196,630.6882467106255
197,12879.805159764179
198,578.1130273186569
199,9351.997320664645
200,10012.09287870263
201,6448.785594936678
202,627.1495990798836
203,778.4418289196618
204,6253.973688942525
205,3578.2409331730923
206,554.5707182381249
207,2865.2447208602953
208,914.839171505304
209,8502.338593668073
210,2547.606445180858
211,7204.322999968715
212,10518.521635392213
213,437.96387888859437
214,1045.3908294908513
215,870.5072898813482
216,2567.7409691937573
217,2386.4347807588038
218,799.3972394696641
219,1306.1375951247537
220,1943.1223984200742
221,2241.6392816050384
222,8968.403808474975
223,1029.4994125923429
224,1337.2204323418941
225,4362.978864811601
226,3648.3030629809905
227,2011.6379984486634
228,6468.401605432666
229,2037.0070948625034
230,5030.345626731003
231,1373.6079833024228
232,844.7811237237742
233,1485.949834610212
234,916.2006110652538
235,8417.034034241842
236,1268.8531112454118
237,1064.2796570474313
238,4170.988589938303
239,7916.155684676289
240,6031.700185982937
241,874.7992033295923
242,15230.231526154255
243,4333.993036577228
244,507.53817834005304
245,1035.3173084484276
246,2502.227534573066
247,6956.44521186996
248,11056.772368776788
249,5628.097605583899
250,5769.415463557748
251,1621.0124849029953
252,2836.0794314124723
253,5254.507707651986
254,4974.203541854285
255,1304.730956833264
256,700.2518660711397
257,1907.7298846843923
258,807.5379980342556
259,14283.06254509435
260,6359.736169932085
261,4592.403543440479
262,1727.9937375800218
263,3828.6338006289006
264,680.9133249161151
265,2249.61107628199
266,8994.74217146823
267,1717.491047604759
268,1016.8691126997469
269,8628.655245218632
270,7332.175799362746
271,813.5497873879867
272,4522.476319304725
273,5036.4936623030435
274,436.8223775570509
275,859.8573201375203
276,6058.2221103965585
277,540.538293055513
278,6509.572485218371
279,8555.75441273978
280,1623.9353838257875
281,2681.7349759127665
282,3926.498400290241
283,8500.46306178849
284,8659.223426675335
285,10931.99597470799
286,4972.069878840727
287,15619.202179686044
288,1667.7680802705863
289,6051.572102555313
290,344.078428527535
291,8618.510198169659
292,17463.829879296485
293,751.3447129769582
294,7391.835627404272
295,1709.2500563631263
296,2041.7209597919064
297,733.3347405285086
298,455.00758543579036
299,5624.2908614434255
300,1929.8666364318515
301,1226.861299741859
302,3560.497317066169
303,6044.136424913826
304,5692.720628695106
305,8865.765052357887
306,1032.269606397115
307,1020.9505247521058
308,1571.6095311275035
309,2042.8367255446456
310,1612.012263754466
311,389.71729531713305
312,7256.156973951479
313,4960.568942620042
314,2113.454713280916
315,10184.825545507707
316,727.981050264125
317,973.7603907217109
318,766.9152465900934
319,8460.879294889046
320,4903.678084377531
321,525.8524590531327
322,438.9149871702293
323,440.10859977728745
324,913.887933893769
325,5701.291863194069
326,1447.454125247797
327,1831.7638636828797
328,6250.633140683774
329,496.22819831043773
330,16237.930591172904
331,2322.9789355022126
332,888.4132680471425
333,8455.143169020006
334,3430.6893071041213
335,1840.2826384763998
336,14394.20068296481
337,841.6598521485579
338,862.3548938327441
339,5694.82900447534
340,606.7903988335221
341,1499.700640075771
342,665.5561968870894
343,4466.303542251072
344,4347.381549145878
345,1596.2359688385268
346,684.8784783059278
347,2658.998329799718
348,4793.113725235727
349,781.9733548457522
350,3187.4957816134597
351,417.1319500729719
352,2788.049848748956
353,1950.2060063377885
354,600.4174457229649
355,1439.5802773692578
356,737.4619311139585
357,11406.84567632275
358,1308.1335534520776
359,549.0737479524332
360,1031.1496318265679
361,7790.504512712711
362,528.0166443060981
363,8994.798998376806
364,3666.395985040105
365,652.7745418735279
366,702.2002998123511
367,4349.469708708552
368,1603.7589278280857
369,564.2251705692485
370,679.6106500237514
371,771.576711813076
372,6015.355280997158
373,795.7697920942525
374,371.1823626183151
375,817.0652840070796
376,603.0085592098911
377,4031.1008598654107
378,2706.8265932798604
379,707.3729594574552
380,4490.506217072817
381,433.3174807227801
382,548.39133416732
383,9979.109407501279
384,997.9832806548384
385,793.9587548054456
386,15441.71387984574
387,12353.438314254801
388,756.9086609464722
389,709.0406330535503
390,2499.907458588901
391,815.1545251302495
392,8612.623719926241
393,557.8028506326915
394,1962.5879324295356
395,4682.947285357719
396,716.8844823982602
397,1827.4242950120165
398,920.1287100055765
399,2144.7547317540325
400,4880.7846430667805
401,549.7848481658823
402,2525.665023258492
403,10533.009146862665
404,1277.0296881282975
405,1062.1906525966315
406,626.4665747320574
407,17387.6908518226
408,1907.7040987871521
409,5585.253978369878
410,771.7685422540111
411,587.3571201897096
412,4387.245959821594
413,1347.6397494423463
414,7201.718779892651
415,805.4794983906755
416,1309.4825797073913
417,8332.566735154718
418,360.22429654778904
419,4401.3612340434465
420,13694.895034522617
421,4303.846697907594
422,4921.132390781732
423,839.6029749891248
424,1178.6530588662358
425,350.62280294398664
426,691.5023170084924
427,14371.187907439135
428,1562.6281444585404
429,7365.240909182286
430,4885.533509564812
431,16599.155262326163
432,2108.329890581029
433,3126.0810100323943
434,639.3483284120123
435,3020.902284160588
436,2296.2257678823457
437,1111.6383882518592
438,6688.111053337577
439,617.8673560040374
440,3454.7920257928863
441,1507.7246218630949
442,884.6921957755663
443,564.4158952481288
444,846.0977804523619
445,1045.1278989060136
446,2279.45233463489
447,5648.741973333102
448,736.199750541028
449,2115.922753929189
450,808.8520135186061
451,1090.6663623524132
452,7044.458728090235
453,6317.097262214881
454,2803.714590717178
455,4250.746076470885
456,1145.4519479146109
457,12184.291430454387
458,3856.388653232306
459,4993.489461261782
460,11604.06782892453
461,498.25081298617863
462,769.4818455581623
463,505.13574899210306
464,891.9417564584919
465,4067.421666385239
466,762.008747693637
467,4136.823624619407
468,4610.616387933321
469,1371.805314136222
470,2524.106583871583
471,2278.2771096642223
472,2283.699170443001
473,7085.66368204351
474,1147.280824314273
475,1109.7763636966906
476,16324.037776878697
477,5521.806328379133
478,2592.1453272616936
479,11053.692864766606
480,732.4569575639913
481,5715.908921405363
482,10410.976071015752
483,15861.87381943513
484,1315.48289747635
485,4426.072123345382
486,11243.232629720971
487,2941.1417684204107
488,2087.200374025429
489,1897.5695008110258
490,605.178137568268
491,641.6163033704332
492,4870.806778999459
493,9025.996336100414
494,2303.681007527294
495,880.1662754412167
496,2166.1495345443705
497,5188.290373788083
498,1635.2673211570832
499,4013.077079953451
500,10270.551254579332
501,797.2093768048318
502,9311.596056890872
503,1366.8922793547795
504,425.2968743658032
505,4457.551026480358
506,608.0041390097648
507,3773.8305307651626
508,1716.290554961457
509,1035.403504978157
510,1296.0383228375626
511,557.817195575313
512,1032.782955251296
513,3935.4486681877306
514,3385.7057622024386
515,14912.444608760834
516,4486.084221464632
517,7238.821054813025
518,1097.5756047682003
519,1816.0001632252079
520,5597.656097942846
521,1972.6085005842465
522,680.4817615467514
523,6004.309405260389
524,9516.124013433508
525,1792.2760463665313
526,1207.6112366590778
527,2312.8542598784998
528,4893.991302598982
529,4669.758573777198
530,2380.6241938836206
531,2308.5372140285976
532,2935.1325505001514
533,6862.401493012929
534,2651.242549230863
535,15005.813308915502
536,15874.410071173648
537,4751.903158148489
538,1943.528262205727
539,2115.636465968864
540,10134.535293473391
541,11261.517464369512
542,643.3949174777708
543,15997.82436161893
544,600.1956450840363
545,7215.0510541380345
546,8629.24514729026
547,1986.9053904941165
548,968.8529995666933
549,8320.021327583163
550,497.13155322983556
551,943.0482935687496
552,6553.427605739637
553,1615.8696240626139
554,2795.646161389287
555,15044.204277905881
556,4863.901647075933
557,10307.959930842577
558,1338.6301044056183
559,2721.0723658944207
560,706.635797997509
561,2477.2004736182994
562,730.5044327391489
563,4371.720079639682
564,5356.458730906153
565,2289.7218792896815
566,2422.667892686027
567,2199.209061192226
568,5495.303149690836
569,1811.381108658308
570,1432.1790795135978
571,4370.605798326732
572,15717.60960804499
573,15183.348315260435
574,4962.220501298008
575,721.836750172202
576,4370.569531647082
577,1103.4642114509716
578,465.5111550454472
579,3452.9309578598804
580,2000.7612948669457
581,868.468218833776
582,959.0619415161992
583,445.23328640917435
584,8050.4100104141
585,1566.129467539366
586,853.8727563356189
587,996.4978385385892
588,2709.0404107216773
589,3436.876815202886
590,1790.5206391728768
591,491.35311274503744
592,786.6879095289568
593,649.8030888130074
594,8767.186505088723
595,1308.8563306289711
596,14187.436787141436
597,870.251563602768
598,1155.5764478254134
599,3058.705102949487
600,2260.506851488236
601,8013.813739851999
602,2183.736386658281
603,10720.208486824342
604,573.748530038674
605,1117.7930309272595
606,917.8672977200107
607,5226.571273315448
608,2187.4179705912293
609,596.1174393626592
610,1874.1077053703025
611,889.4400360502859
612,3540.8243473233433
613,2972.034516591112
614,851.6561785525861
615,428.30921346346105
616,731.4919210464942
617,3344.1903656745008
618,14552.836645839012
619,10812.937162429518
620,926.0847985743504
621,687.1233533722965
622,794.0693765445163
623,2046.2282130229942
624,4709.0832718184365
625,15946.413782039335
626,987.2413334586471
627,743.4005258335586
628,1730.9038375371265
629,3631.2106637915263
630,2416.3029730892954
631,10779.789097447954
632,1194.7744057337877
633,1172.3412430845747
634,3780.2592073979367
635,7096.975380959274
636,4243.568714520347
637,1046.6949450832317
638,12581.921555579955
639,4480.865249841458
640,6970.80151242209
641,482.55539020662616
642,811.0701581436778
643,4599.486004871914
644,1044.231662720464
645,743.3678021415129
646,1814.7616744208033
647,1524.4369076691478
648,5048.471915471564
649,1952.214234004582
650,3497.0728462576026
651,15075.17716976363
652,1138.6444999806422
653,1975.4236454699555
654,963.3656837244988
655,15550.557006092931
656,2606.3374428977504
657,1099.1005443884567
658,696.3853333145437
659,909.7406587482693
660,2862.494049214113
661,1058.0482507660365
662,4359.895105711906
663,571.6245734301989
664,375.51280165776757
665,830.4914240850495
666,5646.058170926545
667,3484.0504877093563
668,17471.443745441036
669,14162.420113079666
670,1797.7567146247452
671,16238.198239659567
672,1137.7442908077678
673,2975.8964322652178
674,1024.9932708323759
675,6477.558905356489
676,4077.6296250960604
677,1651.480559202103
678,1284.3254412911351
679,1152.1764416712178
680,627.0876591156117
681,8265.459345854077
682,1884.749445841579
683,1136.9439873467275
684,4082.8381295644117
685,941.2473716965816
686,1370.8751260191675
687,2383.849570641462
688,684.7021339892505
689,15806.014919543451
690,3313.4311532266
691,689.7627119838737
692,1016.7627363623957
693,7679.2395123573915
694,5679.355336793443
695,12159.937974452125
696,652.2791594607146
697,2991.112932414502
698,531.9859598229206
699,1041.404311089922
700,909.8160020606094
701,2918.108775996454
702,738.1783944284083
703,2323.3288953334622
704,4080.098467960536
705,840.047198681963
706,334.69973563503675
707,5168.262555490586
708,891.7117269940932
709,674.8284751376306
710,6265.94328736102
711,4869.502142855309
712,698.7046363268837
713,857.2432363290685
714,477.24742262982767
715,677.2078752063069
716,1367.2251959088014
717,5576.907358316042
718,15540.566088239626
719,7546.382871482904
720,12828.014140761636
721,4220.35806269546
722,457.99918040470305
723,2127.3761014250053
724,2963.9658876422905
725,4651.3530925954865
726,960.4105365920276
727,567.7947034216933
728,1639.5461684004408
729,10391.9691843438
730,12588.64696717738
731,1977.4395302610947
732,673.3408263608864
733,4394.270693531379
734,4771.160829691929
735,10432.350435287071
736,6846.946352218867
737,1869.637406661635
738,699.6328839117012
739,5250.8795955814885
740,2720.9045368887273
741,5985.753982888475
742,4861.615028537911
743,583.6664151622413
744,11327.633078785204
745,16186.865100190438
746,885.3602162192558
747,906.211874576746
748,1669.1600116761742
749,722.0249536075927
750,1021.2218045900355
751,1895.1726808192689
752,5368.256095112533
753,3604.8879720625437
754,679.9529857219942
755,3075.8258296795225
756,8826.101041592347
757,1752.2865780282277
758,2442.7771370339406
759,13981.262201881631
760,8195.25672338054
761,1453.7764056539502
